Rigol Technologies,Inc. Save analog waveform to excel files.,,,,,
1921,0.00E+00,,,,,
1922,0.00E+00,,,,,
1923,0.00E+00,,,,,
1924,0.00E+00,,,,,
1925,0.00E+00,,,,,
1926,0.00E+00,,,,,
1927,0.00E+00,,,,,
1928,0.00E+00,,,,,
1929,0.00E+00,,,,,
1930,0.00E+00,,,,,
1931,0.00E+00,,,,,
1932,0.00E+00,,,,,
1933,0.00E+00,,,,,
1934,0.00E+00,,,,,
1935,0.00E+00,,,,,
1936,0.00E+00,,,,,
1937,0.00E+00,,,,,
1938,0.00E+00,,,,,
1939,0.00E+00,,,,,
1940,0.00E+00,,,,,
1941,0.00E+00,,,,,
1942,0.00E+00,,,,,
1943,0.00E+00,,,,,
1944,0.00E+00,,,,,
1945,0.00E+00,,,,,
1946,0.00E+00,,,,,
1947,0.00E+00,,,,,
1948,0.00E+00,,,,,
1949,0.00E+00,,,,,
1950,0.00E+00,,,,,
1951,0.00E+00,,,,,
1952,0.00E+00,,,,,
1953,0.00E+00,,,,,
1954,0.00E+00,,,,,
1955,0.00E+00,,,,,
1956,0.00E+00,,,,,
1957,0.00E+00,,,,,
1958,0.00E+00,,,,,
1959,0.00E+00,,,,,
1960,0.00E+00,,,,,
1961,0.00E+00,,,,,
1962,0.00E+00,,,,,
1963,0.00E+00,,,,,
1964,0.00E+00,,,,,
1965,0.00E+00,,,,,
1966,0.00E+00,,,,,
1967,0.00E+00,,,,,
1968,0.00E+00,,,,,
1969,0.00E+00,,,,,
1970,0.00E+00,,,,,
1971,0.00E+00,,,,,
1972,0.00E+00,,,,,
1973,0.00E+00,,,,,
1974,0.00E+00,,,,,
1975,0.00E+00,,,,,
1976,0.00E+00,,,,,
1977,0.00E+00,,,,,
1978,0.00E+00,,,,,
1979,0.00E+00,,,,,
1980,0.00E+00,,,,,
1981,1.00E+00,,,,,
1982,1.00E+00,,,,,
1983,1.00E+00,,,,,
1984,1.00E+00,,,,,
1985,1.00E+00,,,,,
1986,1.00E+00,,,,,
1987,1.00E+00,,,,,
1988,1.00E+00,,,,,
1989,1.00E+00,,,,,
1990,1.00E+00,,,,,
1991,1.00E+00,,,,,
1992,1.00E+00,,,,,
1993,1.00E+00,,,,,
1994,1.00E+00,,,,,
1995,1.00E+00,,,,,
1996,1.00E+00,,,,,
1997,1.00E+00,,,,,
1998,1.00E+00,,,,,
1999,1.00E+00,,,,,
2000,1.00E+00,,,,,
2001,1.00E+00,,,,,
2002,1.00E+00,,,,,
2003,1.00E+00,,,,,
2004,1.00E+00,,,,,
2005,1.00E+00,,,,,
2006,1.00E+00,,,,,
2007,1.00E+00,,,,,
2008,1.00E+00,,,,,
2009,1.00E+00,,,,,
2010,1.00E+00,,,,,
2011,1.00E+00,,,,,
2012,1.00E+00,,,,,
2013,1.00E+00,,,,,
2014,1.00E+00,,,,,
2015,1.00E+00,,,,,
2016,1.00E+00,,,,,
2017,1.00E+00,,,,,
2018,1.00E+00,,,,,
2019,1.00E+00,,,,,
2020,1.00E+00,,,,,
2021,1.00E+00,,,,,
2022,1.00E+00,,,,,
2023,1.00E+00,,,,,
2024,1.00E+00,,,,,
2025,1.00E+00,,,,,
2026,1.00E+00,,,,,
2027,1.00E+00,,,,,
2028,1.00E+00,,,,,
2029,1.00E+00,,,,,
2030,1.00E+00,,,,,
2031,1.00E+00,,,,,
2032,1.00E+00,,,,,
2033,1.00E+00,,,,,
2034,1.00E+00,,,,,
2035,1.00E+00,,,,,
2036,1.00E+00,,,,,
2037,1.00E+00,,,,,
2038,1.00E+00,,,,,
2039,1.00E+00,,,,,
2040,1.00E+00,,,,,
2041,1.00E+00,,,,,
2042,1.00E+00,,,,,
2043,1.00E+00,,,,,
2044,1.00E+00,,,,,
2045,1.00E+00,,,,,
2046,1.00E+00,,,,,
2047,1.00E+00,,,,,
2048,1.00E+00,,,,,
2049,1.00E+00,,,,,
2050,1.00E+00,,,,,
2051,1.00E+00,,,,,
2052,1.00E+00,,,,,
2053,1.00E+00,,,,,
2054,1.00E+00,,,,,
2055,1.00E+00,,,,,
2056,1.00E+00,,,,,
2057,1.00E+00,,,,,
2058,1.00E+00,,,,,
2059,1.00E+00,,,,,
2060,1.00E+00,,,,,
2061,1.00E+00,,,,,
2062,1.00E+00,,,,,
2063,1.00E+00,,,,,
2064,1.00E+00,,,,,
2065,1.00E+00,,,,,
2066,1.00E+00,,,,,
2067,1.00E+00,,,,,
2068,1.00E+00,,,,,
2069,1.00E+00,,,,,
2070,1.00E+00,,,,,
2071,0.00E+00,,,,,
2072,0.00E+00,,,,,
2073,0.00E+00,,,,,
2074,0.00E+00,,,,,
2075,0.00E+00,,,,,
2076,0.00E+00,,,,,
2077,0.00E+00,,,,,
2078,0.00E+00,,,,,
2079,0.00E+00,,,,,
2080,0.00E+00,,,,,
2081,0.00E+00,,,,,
2082,0.00E+00,,,,,
2083,0.00E+00,,,,,
2084,0.00E+00,,,,,
2085,0.00E+00,,,,,
2086,0.00E+00,,,,,
2087,0.00E+00,,,,,
2088,0.00E+00,,,,,
2089,0.00E+00,,,,,
2090,0.00E+00,,,,,
2091,0.00E+00,,,,,
2092,0.00E+00,,,,,
2093,0.00E+00,,,,,
2094,0.00E+00,,,,,
2095,0.00E+00,,,,,
2096,0.00E+00,,,,,
2097,0.00E+00,,,,,
2098,0.00E+00,,,,,
2099,0.00E+00,,,,,
2100,0.00E+00,,,,,
2101,0.00E+00,,,,,
2102,0.00E+00,,,,,
2103,0.00E+00,,,,,
2104,0.00E+00,,,,,
2105,0.00E+00,,,,,
2106,0.00E+00,,,,,
2107,0.00E+00,,,,,
2108,0.00E+00,,,,,
2109,0.00E+00,,,,,
2110,0.00E+00,,,,,
2111,0.00E+00,,,,,
2112,0.00E+00,,,,,
2113,0.00E+00,,,,,
2114,0.00E+00,,,,,
2115,0.00E+00,,,,,
2116,0.00E+00,,,,,
2117,0.00E+00,,,,,
2118,0.00E+00,,,,,
2119,0.00E+00,,,,,
2120,0.00E+00,,,,,
2121,0.00E+00,,,,,
2122,0.00E+00,,,,,
2123,0.00E+00,,,,,
2124,0.00E+00,,,,,
2125,0.00E+00,,,,,
2126,0.00E+00,,,,,
2127,0.00E+00,,,,,
2128,0.00E+00,,,,,
2129,0.00E+00,,,,,
2130,0.00E+00,,,,,
2131,0.00E+00,,,,,
2132,0.00E+00,,,,,
2133,0.00E+00,,,,,
2134,0.00E+00,,,,,
2135,0.00E+00,,,,,
2136,0.00E+00,,,,,
2137,0.00E+00,,,,,
2138,0.00E+00,,,,,
2139,0.00E+00,,,,,
2140,0.00E+00,,,,,
2141,0.00E+00,,,,,
2142,0.00E+00,,,,,
2143,0.00E+00,,,,,
2144,0.00E+00,,,,,
2145,0.00E+00,,,,,
2146,0.00E+00,,,,,
2147,0.00E+00,,,,,
2148,0.00E+00,,,,,
2149,0.00E+00,,,,,
2150,0.00E+00,,,,,
2151,0.00E+00,,,,,
2152,0.00E+00,,,,,
2153,0.00E+00,,,,,
2154,0.00E+00,,,,,
2155,0.00E+00,,,,,
2156,0.00E+00,,,,,
2157,0.00E+00,,,,,
2158,0.00E+00,,,,,
2159,0.00E+00,,,,,
2160,0.00E+00,,,,,
2161,1.00E+00,,,,,
2162,1.00E+00,,,,,
2163,1.00E+00,,,,,
2164,1.00E+00,,,,,
2165,1.00E+00,,,,,
2166,1.00E+00,,,,,
2167,1.00E+00,,,,,
2168,1.00E+00,,,,,
2169,1.00E+00,,,,,
2170,1.00E+00,,,,,
2171,1.00E+00,,,,,
2172,1.00E+00,,,,,
2173,1.00E+00,,,,,
2174,1.00E+00,,,,,
2175,1.00E+00,,,,,
2176,1.00E+00,,,,,
2177,1.00E+00,,,,,
2178,1.00E+00,,,,,
2179,1.00E+00,,,,,
2180,1.00E+00,,,,,
2181,1.00E+00,,,,,
2182,1.00E+00,,,,,
2183,1.00E+00,,,,,
2184,1.00E+00,,,,,
2185,1.00E+00,,,,,
2186,1.00E+00,,,,,
2187,1.00E+00,,,,,
2188,1.00E+00,,,,,
2189,1.00E+00,,,,,
2190,1.00E+00,,,,,
2191,1.00E+00,,,,,
2192,1.00E+00,,,,,
2193,1.00E+00,,,,,
2194,1.00E+00,,,,,
2195,1.00E+00,,,,,
2196,1.00E+00,,,,,
2197,1.00E+00,,,,,
2198,1.00E+00,,,,,
2199,1.00E+00,,,,,
2200,1.00E+00,,,,,
2201,1.00E+00,,,,,
2202,1.00E+00,,,,,
2203,1.00E+00,,,,,
2204,1.00E+00,,,,,
2205,1.00E+00,,,,,
2206,1.00E+00,,,,,
2207,1.00E+00,,,,,
2208,1.00E+00,,,,,
2209,1.00E+00,,,,,
2210,1.00E+00,,,,,
2211,1.00E+00,,,,,
2212,1.00E+00,,,,,
2213,1.00E+00,,,,,
2214,1.00E+00,,,,,
2215,1.00E+00,,,,,
2216,1.00E+00,,,,,
2217,1.00E+00,,,,,
2218,1.00E+00,,,,,
2219,1.00E+00,,,,,
2220,1.00E+00,,,,,
2221,1.00E+00,,,,,
2222,1.00E+00,,,,,
2223,1.00E+00,,,,,
2224,1.00E+00,,,,,
2225,1.00E+00,,,,,
2226,1.00E+00,,,,,
2227,1.00E+00,,,,,
2228,1.00E+00,,,,,
2229,1.00E+00,,,,,
2230,1.00E+00,,,,,
2231,1.00E+00,,,,,
2232,1.00E+00,,,,,
2233,1.00E+00,,,,,
2234,1.00E+00,,,,,
2235,1.00E+00,,,,,
2236,1.00E+00,,,,,
2237,1.00E+00,,,,,
2238,1.00E+00,,,,,
2239,1.00E+00,,,,,
2240,1.00E+00,,,,,
2241,1.00E+00,,,,,
2242,1.00E+00,,,,,
2243,1.00E+00,,,,,
2244,1.00E+00,,,,,
2245,1.00E+00,,,,,
2246,1.00E+00,,,,,
2247,1.00E+00,,,,,
2248,1.00E+00,,,,,
2249,1.00E+00,,,,,
2250,1.00E+00,,,,,
2251,0.00E+00,,,,,
2252,0.00E+00,,,,,
2253,0.00E+00,,,,,
2254,0.00E+00,,,,,
2255,0.00E+00,,,,,
2256,0.00E+00,,,,,
2257,0.00E+00,,,,,
2258,0.00E+00,,,,,
2259,0.00E+00,,,,,
2260,0.00E+00,,,,,
2261,0.00E+00,,,,,
2262,0.00E+00,,,,,
2263,0.00E+00,,,,,
2264,0.00E+00,,,,,
2265,0.00E+00,,,,,
2266,0.00E+00,,,,,
2267,0.00E+00,,,,,
2268,0.00E+00,,,,,
2269,0.00E+00,,,,,
2270,0.00E+00,,,,,
2271,0.00E+00,,,,,
2272,0.00E+00,,,,,
2273,0.00E+00,,,,,
2274,0.00E+00,,,,,
2275,0.00E+00,,,,,
2276,0.00E+00,,,,,
2277,0.00E+00,,,,,
2278,0.00E+00,,,,,
2279,0.00E+00,,,,,
2280,0.00E+00,,,,,
2281,0.00E+00,,,,,
2282,0.00E+00,,,,,
2283,0.00E+00,,,,,
2284,0.00E+00,,,,,
2285,0.00E+00,,,,,
2286,0.00E+00,,,,,
2287,0.00E+00,,,,,
2288,0.00E+00,,,,,
2289,0.00E+00,,,,,
2290,0.00E+00,,,,,
2291,0.00E+00,,,,,
2292,0.00E+00,,,,,
2293,0.00E+00,,,,,
2294,0.00E+00,,,,,
2295,0.00E+00,,,,,
2296,0.00E+00,,,,,
2297,0.00E+00,,,,,
2298,0.00E+00,,,,,
2299,0.00E+00,,,,,
2300,0.00E+00,,,,,
2301,0.00E+00,,,,,
2302,0.00E+00,,,,,
2303,0.00E+00,,,,,
2304,0.00E+00,,,,,
2305,0.00E+00,,,,,
2306,0.00E+00,,,,,
2307,0.00E+00,,,,,
2308,0.00E+00,,,,,
2309,0.00E+00,,,,,
2310,0.00E+00,,,,,
2311,0.00E+00,,,,,
2312,0.00E+00,,,,,
2313,0.00E+00,,,,,
2314,0.00E+00,,,,,
2315,0.00E+00,,,,,
2316,0.00E+00,,,,,
2317,0.00E+00,,,,,
2318,0.00E+00,,,,,
2319,0.00E+00,,,,,
2320,0.00E+00,,,,,
2321,0.00E+00,,,,,
2322,0.00E+00,,,,,
2323,0.00E+00,,,,,
2324,0.00E+00,,,,,
2325,0.00E+00,,,,,
2326,0.00E+00,,,,,
2327,0.00E+00,,,,,
2328,0.00E+00,,,,,
2329,0.00E+00,,,,,
2330,0.00E+00,,,,,
2331,0.00E+00,,,,,
2332,0.00E+00,,,,,
2333,0.00E+00,,,,,
2334,0.00E+00,,,,,
2335,0.00E+00,,,,,
2336,0.00E+00,,,,,
2337,0.00E+00,,,,,
2338,0.00E+00,,,,,
2339,0.00E+00,,,,,
2340,0.00E+00,,,,,
2341,1.00E+00,,,,,
2342,1.00E+00,,,,,
2343,1.00E+00,,,,,
2344,1.00E+00,,,,,
2345,1.00E+00,,,,,
2346,1.00E+00,,,,,
2347,1.00E+00,,,,,
2348,1.00E+00,,,,,
2349,1.00E+00,,,,,
2350,1.00E+00,,,,,
2351,1.00E+00,,,,,
2352,1.00E+00,,,,,
2353,1.00E+00,,,,,
2354,1.00E+00,,,,,
2355,1.00E+00,,,,,
2356,1.00E+00,,,,,
2357,1.00E+00,,,,,
2358,1.00E+00,,,,,
2359,1.00E+00,,,,,
2360,1.00E+00,,,,,
2361,1.00E+00,,,,,
2362,1.00E+00,,,,,
2363,1.00E+00,,,,,
2364,1.00E+00,,,,,
2365,1.00E+00,,,,,
2366,1.00E+00,,,,,
2367,1.00E+00,,,,,
2368,1.00E+00,,,,,
2369,1.00E+00,,,,,
2370,1.00E+00,,,,,
2371,1.00E+00,,,,,
2372,1.00E+00,,,,,
2373,1.00E+00,,,,,
2374,1.00E+00,,,,,
2375,1.00E+00,,,,,
2376,1.00E+00,,,,,
2377,1.00E+00,,,,,
2378,1.00E+00,,,,,
2379,1.00E+00,,,,,
2380,1.00E+00,,,,,
2381,1.00E+00,,,,,
2382,1.00E+00,,,,,
2383,1.00E+00,,,,,
2384,1.00E+00,,,,,
2385,1.00E+00,,,,,
2386,1.00E+00,,,,,
2387,1.00E+00,,,,,
2388,1.00E+00,,,,,
2389,1.00E+00,,,,,
2390,1.00E+00,,,,,
2391,1.00E+00,,,,,
2392,1.00E+00,,,,,
2393,1.00E+00,,,,,
2394,1.00E+00,,,,,
2395,1.00E+00,,,,,
2396,1.00E+00,,,,,
2397,1.00E+00,,,,,
2398,1.00E+00,,,,,
2399,1.00E+00,,,,,
2400,1.00E+00,,,,,
2401,1.00E+00,,,,,
2402,1.00E+00,,,,,
2403,1.00E+00,,,,,
2404,1.00E+00,,,,,
2405,1.00E+00,,,,,
2406,1.00E+00,,,,,
2407,1.00E+00,,,,,
2408,1.00E+00,,,,,
2409,1.00E+00,,,,,
2410,1.00E+00,,,,,
2411,1.00E+00,,,,,
2412,1.00E+00,,,,,
2413,1.00E+00,,,,,
2414,1.00E+00,,,,,
2415,1.00E+00,,,,,
2416,1.00E+00,,,,,
2417,1.00E+00,,,,,
2418,1.00E+00,,,,,
2419,1.00E+00,,,,,
2420,1.00E+00,,,,,
2421,1.00E+00,,,,,
2422,1.00E+00,,,,,
2423,1.00E+00,,,,,
2424,1.00E+00,,,,,
2425,1.00E+00,,,,,
2426,1.00E+00,,,,,
2427,1.00E+00,,,,,
2428,1.00E+00,,,,,
2429,1.00E+00,,,,,
2430,1.00E+00,,,,,
2431,0.00E+00,,,,,
2432,0.00E+00,,,,,
2433,0.00E+00,,,,,
2434,0.00E+00,,,,,
2435,0.00E+00,,,,,
2436,0.00E+00,,,,,
2437,0.00E+00,,,,,
2438,0.00E+00,,,,,
2439,0.00E+00,,,,,
2440,0.00E+00,,,,,
2441,0.00E+00,,,,,
2442,0.00E+00,,,,,
2443,0.00E+00,,,,,
2444,0.00E+00,,,,,
2445,0.00E+00,,,,,
2446,0.00E+00,,,,,
2447,0.00E+00,,,,,
2448,0.00E+00,,,,,
2449,0.00E+00,,,,,
2450,0.00E+00,,,,,
2451,0.00E+00,,,,,
2452,0.00E+00,,,,,
2453,0.00E+00,,,,,
2454,0.00E+00,,,,,
2455,0.00E+00,,,,,
2456,0.00E+00,,,,,
2457,0.00E+00,,,,,
2458,0.00E+00,,,,,
2459,0.00E+00,,,,,
2460,0.00E+00,,,,,
2461,0.00E+00,,,,,
2462,0.00E+00,,,,,
2463,0.00E+00,,,,,
2464,0.00E+00,,,,,
2465,0.00E+00,,,,,
2466,0.00E+00,,,,,
2467,0.00E+00,,,,,
2468,0.00E+00,,,,,
2469,0.00E+00,,,,,
2470,0.00E+00,,,,,
2471,0.00E+00,,,,,
2472,0.00E+00,,,,,
2473,0.00E+00,,,,,
2474,0.00E+00,,,,,
2475,0.00E+00,,,,,
2476,0.00E+00,,,,,
2477,0.00E+00,,,,,
2478,0.00E+00,,,,,
2479,0.00E+00,,,,,
2480,0.00E+00,,,,,
2481,0.00E+00,,,,,
2482,0.00E+00,,,,,
2483,0.00E+00,,,,,
2484,0.00E+00,,,,,
2485,0.00E+00,,,,,
2486,0.00E+00,,,,,
2487,0.00E+00,,,,,
2488,0.00E+00,,,,,
2489,0.00E+00,,,,,
2490,0.00E+00,,,,,
2491,0.00E+00,,,,,
2492,0.00E+00,,,,,
2493,0.00E+00,,,,,
2494,0.00E+00,,,,,
2495,0.00E+00,,,,,
2496,0.00E+00,,,,,
2497,0.00E+00,,,,,
2498,0.00E+00,,,,,
2499,0.00E+00,,,,,
2500,0.00E+00,,,,,
2501,0.00E+00,,,,,
2502,0.00E+00,,,,,
2503,0.00E+00,,,,,
2504,0.00E+00,,,,,
2505,0.00E+00,,,,,
2506,0.00E+00,,,,,
2507,0.00E+00,,,,,
2508,0.00E+00,,,,,
2509,0.00E+00,,,,,
2510,0.00E+00,,,,,
2511,0.00E+00,,,,,
2512,0.00E+00,,,,,
2513,0.00E+00,,,,,
2514,0.00E+00,,,,,
2515,0.00E+00,,,,,
2516,0.00E+00,,,,,
2517,0.00E+00,,,,,
2518,0.00E+00,,,,,
2519,0.00E+00,,,,,
2520,0.00E+00,,,,,
2521,1.00E+00,,,,,
2522,1.00E+00,,,,,
2523,1.00E+00,,,,,
2524,1.00E+00,,,,,
2525,1.00E+00,,,,,
2526,1.00E+00,,,,,
2527,1.00E+00,,,,,
2528,1.00E+00,,,,,
2529,1.00E+00,,,,,
2530,1.00E+00,,,,,
2531,1.00E+00,,,,,
2532,1.00E+00,,,,,
2533,1.00E+00,,,,,
2534,1.00E+00,,,,,
2535,1.00E+00,,,,,
2536,1.00E+00,,,,,
2537,1.00E+00,,,,,
2538,1.00E+00,,,,,
2539,1.00E+00,,,,,
2540,1.00E+00,,,,,
2541,1.00E+00,,,,,
2542,1.00E+00,,,,,
2543,1.00E+00,,,,,
2544,1.00E+00,,,,,
2545,1.00E+00,,,,,
2546,1.00E+00,,,,,
2547,1.00E+00,,,,,
2548,1.00E+00,,,,,
2549,1.00E+00,,,,,
2550,1.00E+00,,,,,
2551,1.00E+00,,,,,
2552,1.00E+00,,,,,
2553,1.00E+00,,,,,
2554,1.00E+00,,,,,
2555,1.00E+00,,,,,
2556,1.00E+00,,,,,
2557,1.00E+00,,,,,
2558,1.00E+00,,,,,
2559,1.00E+00,,,,,
2560,1.00E+00,,,,,
2561,1.00E+00,,,,,
2562,1.00E+00,,,,,
2563,1.00E+00,,,,,
2564,1.00E+00,,,,,
2565,1.00E+00,,,,,
2566,1.00E+00,,,,,
2567,1.00E+00,,,,,
2568,1.00E+00,,,,,
2569,1.00E+00,,,,,
2570,1.00E+00,,,,,
2571,1.00E+00,,,,,
2572,1.00E+00,,,,,
2573,1.00E+00,,,,,
2574,1.00E+00,,,,,
2575,1.00E+00,,,,,
2576,1.00E+00,,,,,
2577,1.00E+00,,,,,
2578,1.00E+00,,,,,
2579,1.00E+00,,,,,
2580,1.00E+00,,,,,
2581,1.00E+00,,,,,
2582,1.00E+00,,,,,
2583,1.00E+00,,,,,
2584,1.00E+00,,,,,
2585,1.00E+00,,,,,
2586,1.00E+00,,,,,
2587,1.00E+00,,,,,
2588,1.00E+00,,,,,
2589,1.00E+00,,,,,
2590,1.00E+00,,,,,
2591,1.00E+00,,,,,
2592,1.00E+00,,,,,
2593,1.00E+00,,,,,
2594,1.00E+00,,,,,
2595,1.00E+00,,,,,
2596,1.00E+00,,,,,
2597,1.00E+00,,,,,
2598,1.00E+00,,,,,
2599,1.00E+00,,,,,
2600,1.00E+00,,,,,
2601,1.00E+00,,,,,
2602,1.00E+00,,,,,
2603,1.00E+00,,,,,
2604,1.00E+00,,,,,
2605,1.00E+00,,,,,
2606,1.00E+00,,,,,
2607,1.00E+00,,,,,
2608,1.00E+00,,,,,
2609,1.00E+00,,,,,
2610,1.00E+00,,,,,
2611,0.00E+00,,,,,
2612,0.00E+00,,,,,
2613,0.00E+00,,,,,
2614,0.00E+00,,,,,
2615,0.00E+00,,,,,
2616,0.00E+00,,,,,
2617,0.00E+00,,,,,
2618,0.00E+00,,,,,
2619,0.00E+00,,,,,
2620,0.00E+00,,,,,
2621,0.00E+00,,,,,
2622,0.00E+00,,,,,
2623,0.00E+00,,,,,
2624,0.00E+00,,,,,
2625,0.00E+00,,,,,
2626,0.00E+00,,,,,
2627,0.00E+00,,,,,
2628,0.00E+00,,,,,
2629,0.00E+00,,,,,
2630,0.00E+00,,,,,
2631,0.00E+00,,,,,
2632,0.00E+00,,,,,
2633,0.00E+00,,,,,
2634,0.00E+00,,,,,
2635,0.00E+00,,,,,
2636,0.00E+00,,,,,
2637,0.00E+00,,,,,
2638,0.00E+00,,,,,
2639,0.00E+00,,,,,
2640,0.00E+00,,,,,
2641,0.00E+00,,,,,
2642,0.00E+00,,,,,
2643,0.00E+00,,,,,
2644,0.00E+00,,,,,
2645,0.00E+00,,,,,
2646,0.00E+00,,,,,
2647,0.00E+00,,,,,
2648,0.00E+00,,,,,
2649,0.00E+00,,,,,
2650,0.00E+00,,,,,
2651,0.00E+00,,,,,
2652,0.00E+00,,,,,
2653,0.00E+00,,,,,
2654,0.00E+00,,,,,
2655,0.00E+00,,,,,
2656,0.00E+00,,,,,
2657,0.00E+00,,,,,
2658,0.00E+00,,,,,
2659,0.00E+00,,,,,
2660,0.00E+00,,,,,
2661,0.00E+00,,,,,
2662,0.00E+00,,,,,
2663,0.00E+00,,,,,
2664,0.00E+00,,,,,
2665,0.00E+00,,,,,
2666,0.00E+00,,,,,
2667,0.00E+00,,,,,
2668,0.00E+00,,,,,
2669,0.00E+00,,,,,
2670,0.00E+00,,,,,
2671,0.00E+00,,,,,
2672,0.00E+00,,,,,
2673,0.00E+00,,,,,
2674,0.00E+00,,,,,
2675,0.00E+00,,,,,
2676,0.00E+00,,,,,
2677,0.00E+00,,,,,
2678,0.00E+00,,,,,
2679,0.00E+00,,,,,
2680,0.00E+00,,,,,
2681,0.00E+00,,,,,
2682,0.00E+00,,,,,
2683,0.00E+00,,,,,
2684,0.00E+00,,,,,
2685,0.00E+00,,,,,
2686,0.00E+00,,,,,
2687,0.00E+00,,,,,
2688,0.00E+00,,,,,
2689,0.00E+00,,,,,
2690,0.00E+00,,,,,
2691,0.00E+00,,,,,
2692,0.00E+00,,,,,
2693,0.00E+00,,,,,
2694,0.00E+00,,,,,
2695,0.00E+00,,,,,
2696,0.00E+00,,,,,
2697,0.00E+00,,,,,
2698,0.00E+00,,,,,
2699,0.00E+00,,,,,
2700,0.00E+00,,,,,
2701,1.00E+00,,,,,
2702,1.00E+00,,,,,
2703,1.00E+00,,,,,
2704,1.00E+00,,,,,
2705,1.00E+00,,,,,
2706,1.00E+00,,,,,
2707,1.00E+00,,,,,
2708,1.00E+00,,,,,
2709,1.00E+00,,,,,
2710,1.00E+00,,,,,
2711,1.00E+00,,,,,
2712,1.00E+00,,,,,
2713,1.00E+00,,,,,
2714,1.00E+00,,,,,
2715,1.00E+00,,,,,
2716,1.00E+00,,,,,
2717,1.00E+00,,,,,
2718,1.00E+00,,,,,
2719,1.00E+00,,,,,
2720,1.00E+00,,,,,
2721,1.00E+00,,,,,
2722,1.00E+00,,,,,
2723,1.00E+00,,,,,
2724,1.00E+00,,,,,
2725,1.00E+00,,,,,
2726,1.00E+00,,,,,
2727,1.00E+00,,,,,
2728,1.00E+00,,,,,
2729,1.00E+00,,,,,
2730,1.00E+00,,,,,
2731,1.00E+00,,,,,
2732,1.00E+00,,,,,
2733,1.00E+00,,,,,
2734,1.00E+00,,,,,
2735,1.00E+00,,,,,
2736,1.00E+00,,,,,
2737,1.00E+00,,,,,
2738,1.00E+00,,,,,
2739,1.00E+00,,,,,
2740,1.00E+00,,,,,
2741,1.00E+00,,,,,
2742,1.00E+00,,,,,
2743,1.00E+00,,,,,
2744,1.00E+00,,,,,
2745,1.00E+00,,,,,
2746,1.00E+00,,,,,
2747,1.00E+00,,,,,
2748,1.00E+00,,,,,
2749,1.00E+00,,,,,
2750,1.00E+00,,,,,
2751,1.00E+00,,,,,
2752,1.00E+00,,,,,
2753,1.00E+00,,,,,
2754,1.00E+00,,,,,
2755,1.00E+00,,,,,
2756,1.00E+00,,,,,
2757,1.00E+00,,,,,
2758,1.00E+00,,,,,
2759,1.00E+00,,,,,
2760,1.00E+00,,,,,
2761,1.00E+00,,,,,
2762,1.00E+00,,,,,
2763,1.00E+00,,,,,
2764,1.00E+00,,,,,
2765,1.00E+00,,,,,
2766,1.00E+00,,,,,
2767,1.00E+00,,,,,
2768,1.00E+00,,,,,
2769,1.00E+00,,,,,
2770,1.00E+00,,,,,
2771,1.00E+00,,,,,
2772,1.00E+00,,,,,
2773,1.00E+00,,,,,
2774,1.00E+00,,,,,
2775,1.00E+00,,,,,
2776,1.00E+00,,,,,
2777,1.00E+00,,,,,
2778,1.00E+00,,,,,
2779,1.00E+00,,,,,
2780,1.00E+00,,,,,
2781,1.00E+00,,,,,
2782,1.00E+00,,,,,
2783,1.00E+00,,,,,
2784,1.00E+00,,,,,
2785,1.00E+00,,,,,
2786,1.00E+00,,,,,
2787,1.00E+00,,,,,
2788,1.00E+00,,,,,
2789,1.00E+00,,,,,
2790,1.00E+00,,,,,
2791,0.00E+00,,,,,
2792,0.00E+00,,,,,
2793,0.00E+00,,,,,
2794,0.00E+00,,,,,
2795,0.00E+00,,,,,
2796,0.00E+00,,,,,
2797,0.00E+00,,,,,
2798,0.00E+00,,,,,
2799,0.00E+00,,,,,
2800,0.00E+00,,,,,
2801,0.00E+00,,,,,
2802,0.00E+00,,,,,
2803,0.00E+00,,,,,
2804,0.00E+00,,,,,
2805,0.00E+00,,,,,
2806,0.00E+00,,,,,
2807,0.00E+00,,,,,
2808,0.00E+00,,,,,
2809,0.00E+00,,,,,
2810,0.00E+00,,,,,
2811,0.00E+00,,,,,
2812,0.00E+00,,,,,
2813,0.00E+00,,,,,
2814,0.00E+00,,,,,
2815,0.00E+00,,,,,
2816,0.00E+00,,,,,
2817,0.00E+00,,,,,
2818,0.00E+00,,,,,
2819,0.00E+00,,,,,
2820,0.00E+00,,,,,
2821,0.00E+00,,,,,
2822,0.00E+00,,,,,
2823,0.00E+00,,,,,
2824,0.00E+00,,,,,
2825,0.00E+00,,,,,
2826,0.00E+00,,,,,
2827,0.00E+00,,,,,
2828,0.00E+00,,,,,
2829,0.00E+00,,,,,
2830,0.00E+00,,,,,
2831,0.00E+00,,,,,
2832,0.00E+00,,,,,
2833,0.00E+00,,,,,
2834,0.00E+00,,,,,
2835,0.00E+00,,,,,
2836,0.00E+00,,,,,
2837,0.00E+00,,,,,
2838,0.00E+00,,,,,
2839,0.00E+00,,,,,
2840,0.00E+00,,,,,
2841,0.00E+00,,,,,
2842,0.00E+00,,,,,
2843,0.00E+00,,,,,
2844,0.00E+00,,,,,
2845,0.00E+00,,,,,
2846,0.00E+00,,,,,
2847,0.00E+00,,,,,
2848,0.00E+00,,,,,
2849,0.00E+00,,,,,
2850,0.00E+00,,,,,
2851,0.00E+00,,,,,
